,Student Name,Student ID,Course Title,Course Code,Class Title,Class Code,Assessment Type,Assignment Title,Group Assignment,Poll Title,Grader Name,Updated Date,Comment,Score,Learning Outcome Name,HC Name
140,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.1 - Case study: Traffic flow 1,4.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-04 02:25:05+00:00,This is excellent work!,,,
141,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.2 - Case study: Traffic flow 2,4.2,video,,,,Prof. Ben Affleck,2020-02-14 16:40:17+00:00,This is excellent work!,4.0,,camodeling
142,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 5.2 - Introduction to networks,5.2,poll,,,Reflection Poll,Prof. Ben Affleck,2020-03-11 16:28:47+00:00,This is excellent work!,2.0,,networkmodeling
143,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 6.2 - Dynamics on networks,6.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-11 13:38:51+00:00,This is excellent work!,1.0,,interpretresults
144,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 7.1 - Dynamics of network structure,7.1,video,,,,Prof. Ben Affleck,2020-03-28 21:00:30+00:00,This is excellent work!,3.0,,networkmodeling
145,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 7.2 - Adaptive networks,7.2,poll,,,Poll A,Prof. Ben Affleck,2020-03-08 20:48:29+00:00,This is excellent work!,3.0,,networkmodeling
146,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Poll A,Prof. Ben Affleck,2020-03-09 15:36:44+00:00,This is excellent work!,4.0,,networkanalysis
147,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-17 10:21:23+00:00,This is excellent work!,,,
148,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.2 - PageRank in citation networks,8.2,poll,,,Reflection Poll,Prof. Ben Affleck,2020-03-13 07:58:18+00:00,This is excellent work!,2.0,,interpretresults
149,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.2 - PageRank in citation networks,8.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-25 03:30:15+00:00,This is excellent work!,,,
150,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 9.2 - Networks unit synthesis,9.2,video,,,,Prof. Ben Affleck,2020-03-31 16:22:09+00:00,This is excellent work!,3.0,,networkmodeling
151,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.1 - Simulations with random numbers,10.1,poll,,,Reflection Poll,Prof. Ben Affleck,2020-04-12 18:05:04+00:00,This is excellent work!,3.0,,mcmodeling
152,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.2 - Random numbers from simulations,10.2,poll,,,Reflection poll,Prof. Ben Affleck,2020-03-31 16:40:47+00:00,This is excellent work!,1.0,,interpretresults
153,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.1 - The Ising model 1,12.1,video,,,,Prof. Ben Affleck,2020-05-03 09:35:31+00:00,This is excellent work!,3.0,,mcmodeling
154,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.1 - The Ising model 2,13.1,video,,,,Prof. Ben Affleck,2020-04-19 20:08:16+00:00,This is excellent work!,5.0,,mcmodeling
155,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.2 - Random walks in finance,13.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-04-28 09:35:17+00:00,This is excellent work!,5.0,,mcmodeling
156,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 14.1 - The Kelly criterion,14.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-04-26 15:03:56+00:00,This is excellent work!,5.0,,mcmodeling
157,Student_2,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 14.2 - MCMC methods for parameter estimation,14.2,poll,,,Poll A,Prof. Ben Affleck,2020-05-11 04:40:27+00:00,This is excellent work!,2.0,,mcmodeling
158,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-23 18:12:02+00:00,This is excellent work!,,,
159,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-03-03 14:51:24+00:00,This is excellent work!,5.0,responsibility,
160,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-22 14:56:42+00:00,This is excellent work!,3.0,,interpretresults
161,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-15 15:16:49+00:00,This is excellent work!,,,
162,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-13 14:58:47+00:00,This is excellent work!,5.0,,pythonimplementation
163,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-22 14:51:54+00:00,This is excellent work!,,,
164,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-02 14:53:02+00:00,This is excellent work!,,,
165,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-13 14:57:48+00:00,This is excellent work!,4.0,professionalism,
166,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-10 14:57:54+00:00,This is excellent work!,3.0,,professionalism
167,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-06 14:59:04+00:00,This is excellent work!,4.0,modeling,
168,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-26 14:40:56+00:00,This is excellent work!,,,
169,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-31 14:41:17+00:00,This is excellent work!,,,
170,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-19 14:44:10+00:00,This is excellent work!,,,
171,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-10 14:47:02+00:00,This is excellent work!,,,
172,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-08 15:21:44+00:00,This is excellent work!,,,
173,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-18 14:54:30+00:00,This is excellent work!,,,
174,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-17 09:36:46+00:00,This is excellent work!,1.0,,pythonimplementation
175,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-05 15:34:32+00:00,This is excellent work!,4.0,,pythonimplementation
176,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-03 15:38:28+00:00,This is excellent work!,,,
177,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-24 15:37:38+00:00,This is excellent work!,4.0,,camodeling
178,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-26 15:44:48+00:00,This is excellent work!,2.0,,interpretresults
179,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-23 15:45:03+00:00,This is excellent work!,,,
180,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-05 15:46:50+00:00,This is excellent work!,4.0,,interpretresults
181,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-15 15:47:27+00:00,This is excellent work!,4.0,modeling,
182,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-19 15:48:52+00:00,This is excellent work!,3.0,dataviz,
183,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-02 15:51:37+00:00,This is excellent work!,3.0,,professionalism
184,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-13 15:51:41+00:00,This is excellent work!,4.0,professionalism,
185,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-31 15:53:18+00:00,This is excellent work!,5.0,confidenceintervals,
186,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-01 18:13:42+00:00,This is excellent work!,4.0,professionalism,
187,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-28 20:57:30+00:00,This is excellent work!,,,
188,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-06 20:58:58+00:00,This is excellent work!,,,
189,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-01 18:14:46+00:00,This is excellent work!,2.0,,pythonimplementation
190,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-25 15:45:56+00:00,This is excellent work!,,,
191,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 15:57:58+00:00,This is excellent work!,,,
192,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-03 16:30:35+00:00,This is excellent work!,,,
193,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-02 10:59:00+00:00,This is excellent work!,,,
194,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-23 10:59:26+00:00,This is excellent work!,,,
195,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-19 11:00:54+00:00,This is excellent work!,,,
196,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-25 18:13:16+00:00,This is excellent work!,,,
197,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-24 18:14:03+00:00,This is excellent work!,2.0,,professionalism
198,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-23 18:14:29+00:00,This is excellent work!,,,
199,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-06 18:16:20+00:00,This is excellent work!,,,
200,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-07 18:16:52+00:00,This is excellent work!,,,
201,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-24 18:18:46+00:00,This is excellent work!,,,
202,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-29 18:25:40+00:00,This is excellent work!,4.0,,networkmodeling
203,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-07 18:26:25+00:00,This is excellent work!,4.0,,networkmodeling
204,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-24 18:28:37+00:00,This is excellent work!,3.0,,networkmodeling
205,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-13 18:29:30+00:00,This is excellent work!,5.0,,networkanalysis
206,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-22 18:31:17+00:00,This is excellent work!,1.0,,networkanalysis
207,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-03 18:35:00+00:00,This is excellent work!,2.0,,networkanalysis
208,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-11 18:47:18+00:00,This is excellent work!,3.0,,pythonimplementation
209,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-05 13:43:27+00:00,This is excellent work!,3.0,,interpretresults
210,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-18 18:49:59+00:00,This is excellent work!,,,
211,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-08 18:51:38+00:00,This is excellent work!,3.0,,interpretresults
212,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-13 18:57:25+00:00,This is excellent work!,3.0,modeling,
213,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-06 18:55:30+00:00,This is excellent work!,1.0,networks,
214,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-29 18:55:57+00:00,This is excellent work!,1.0,organization,
215,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 18:56:52+00:00,This is excellent work!,,,
216,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Final project proposal,False,,Prof. Ben Affleck,2020-04-17 12:53:23+00:00,This is excellent work!,,,
217,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 1.1 - Course overview,1.1,poll,,,Prep poll C,Prof. Ben Affleck,2020-02-14 17:08:00+00:00,This is excellent work!,1.0,,pythonimplementation
218,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 1.2 - Simulation project,1.2,poll,,,Poll A,Prof. Ben Affleck,2020-01-29 11:46:04+00:00,This is excellent work!,3.0,variables,
219,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.1 - Introduction to cellular automata,2.1,poll,,,Reflection poll,Prof. Ben Affleck,2020-02-17 18:30:45+00:00,This is excellent work!,3.0,,camodeling
220,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.1 - Introduction to cellular automata,2.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-15 07:49:22+00:00,This is excellent work!,,,
221,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.2 - Simulating cellular automata,2.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-18 14:07:36+00:00,This is excellent work!,3.0,,pythonimplementation
222,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.1 - Mean-field approximation,3.1,video,,,,Prof. Ben Affleck,2020-02-17 21:42:44+00:00,This is excellent work!,4.0,,caanalysis
223,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.1 - Mean-field approximation,3.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-24 13:03:03+00:00,This is excellent work!,,,
224,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.2 - Percolation and renormalization,3.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-26 09:39:05+00:00,This is excellent work!,1.0,,caanalysis
225,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.1 - Case study: Traffic flow 1,4.1,poll,,,Reflection Poll,Prof. Ben Affleck,2020-02-22 15:50:13+00:00,This is excellent work!,3.0,,camodeling
226,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.1 - Case study: Traffic flow 1,4.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-02 02:31:23+00:00,This is excellent work!,,,
227,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.2 - Case study: Traffic flow 2,4.2,video,,,,Prof. Ben Affleck,2020-03-06 16:43:59+00:00,This is excellent work!,5.0,,camodeling
228,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 5.2 - Introduction to networks,5.2,poll,,,Reflection Poll,Prof. Ben Affleck,2020-02-25 16:34:51+00:00,This is excellent work!,3.0,,networkmodeling
229,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 6.2 - Dynamics on networks,6.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-18 04:48:53+00:00,This is excellent work!,2.0,,interpretresults
230,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 7.1 - Dynamics of network structure,7.1,video,,,,Prof. Ben Affleck,2020-03-18 21:02:25+00:00,This is excellent work!,2.0,,networkmodeling
231,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 7.2 - Adaptive networks,7.2,poll,,,Poll A,Prof. Ben Affleck,2020-03-10 20:50:07+00:00,This is excellent work!,5.0,,networkmodeling
232,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Poll A,Prof. Ben Affleck,2020-03-15 13:21:26+00:00,This is excellent work!,3.0,,networkanalysis
233,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-14 10:23:09+00:00,This is excellent work!,,,
234,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 9.1 - Mean field approximation,9.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-30 19:27:12+00:00,This is excellent work!,5.0,,pythonimplementation
235,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 9.2 - Networks unit synthesis,9.2,video,,,,Prof. Ben Affleck,2020-03-24 16:23:09+00:00,This is excellent work!,4.0,,networkmodeling
236,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.1 - Simulations with random numbers,10.1,poll,,,Reflection Poll,Prof. Ben Affleck,2020-04-05 18:08:13+00:00,This is excellent work!,3.0,,mcmodeling
237,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.2 - Random numbers from simulations,10.2,poll,,,Reflection poll,Prof. Ben Affleck,2020-04-10 18:03:29+00:00,This is excellent work!,4.0,,interpretresults
238,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.1 - The Ising model 1,12.1,video,,,,Prof. Ben Affleck,2020-04-14 09:39:07+00:00,This is excellent work!,5.0,,mcmodeling
239,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.1 - The Ising model 1,12.1,video,,,,Prof. Ben Affleck,2020-04-16 09:40:17+00:00,This is excellent work!,3.0,,mcmodeling
240,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.2 - The Metropolis-Hastings method,12.2,poll,,,Poll A,Prof. Ben Affleck,2020-04-24 16:32:42+00:00,This is excellent work!,3.0,,mcmodeling
241,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 14.1 - The Kelly criterion,14.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-04-30 15:21:13+00:00,This is excellent work!,3.0,,mcmodeling
242,Student_3,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 14.2 - MCMC methods for parameter estimation,14.2,poll,,,Poll A,Prof. Ben Affleck,2020-05-08 04:44:43+00:00,This is excellent work!,5.0,,mcmodeling
243,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-01-28 18:12:22+00:00,This is excellent work!,,,
244,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-08 15:38:52+00:00,This is excellent work!,,,
245,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-18 15:42:49+00:00,This is excellent work!,,,
246,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-18 15:38:15+00:00,This is excellent work!,4.0,,interpretresults
247,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-17 15:29:41+00:00,This is excellent work!,5.0,responsibility,
248,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-11 15:36:53+00:00,This is excellent work!,3.0,,pythonimplementation
249,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-06 15:27:13+00:00,This is excellent work!,,,
250,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-09 15:27:48+00:00,This is excellent work!,,,
251,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-29 15:28:23+00:00,This is excellent work!,,,
252,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-02 15:38:22+00:00,This is excellent work!,3.0,modeling,
253,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-18 15:38:48+00:00,This is excellent work!,4.0,professionalism,
254,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-22 15:38:52+00:00,This is excellent work!,4.0,,professionalism
255,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-02-23 14:27:52+00:00,This is excellent work!,,,
256,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-22 15:54:56+00:00,This is excellent work!,,,
257,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-05 15:55:33+00:00,This is excellent work!,,,
258,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-17 15:58:11+00:00,This is excellent work!,,,
259,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-31 17:01:12+00:00,This is excellent work!,,,
260,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-21 17:02:34+00:00,This is excellent work!,2.0,confidenceintervals,
261,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-22 17:03:22+00:00,This is excellent work!,,,
262,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-13 09:42:27+00:00,This is excellent work!,3.0,,pythonimplementation
263,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-21 17:09:40+00:00,This is excellent work!,2.0,,pythonimplementation
264,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-12 17:10:22+00:00,This is excellent work!,,,
265,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-16 18:59:09+00:00,This is excellent work!,,,
266,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-28 17:20:27+00:00,This is excellent work!,,,
267,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-03 17:26:41+00:00,This is excellent work!,,,
268,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-23 17:43:59+00:00,This is excellent work!,3.0,,camodeling
269,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-09 19:00:11+00:00,This is excellent work!,,,
270,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-02 19:01:51+00:00,This is excellent work!,2.0,,interpretresults
271,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-19 19:03:43+00:00,This is excellent work!,4.0,,interpretresults
272,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-27 19:04:23+00:00,This is excellent work!,,,
273,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-18 19:04:44+00:00,This is excellent work!,,,
274,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-08 19:06:34+00:00,This is excellent work!,3.0,modeling,
275,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-17 19:10:35+00:00,This is excellent work!,4.0,,professionalism
276,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-21 19:08:29+00:00,This is excellent work!,3.0,professionalism,
277,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-30 20:27:01+00:00,This is excellent work!,3.0,professionalism,
278,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-28 19:10:37+00:00,This is excellent work!,,,
